
🇨🇳港台电影,#genre#
阴阳路13：花鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10596_b171d663/index.m3u8
阴阳路12：美容尸【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10594_a3c0c449/index.m3u8
阴阳路11撩鬼攞命【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10591_31177bff/index.m3u8
阴阳路10宣言咒【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10590_73b98df1/index.m3u8
阴阳路9命转乾坤【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10589_8022deef/index.m3u8
阴阳路8棺材仔【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10585_096fa589/index.m3u8
阴阳路7撞到正【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10583_4e3df9bb/index.m3u8
阴阳路6凶周刊【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10582_880280a5/index.m3u8
阴阳路5一见发财【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10580_e352e4ca/index.m3u8
阴阳路4与鬼同行【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6355_f18c186b/index.m3u8
阴阳路3升棺发财【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10577_e182996c/index.m3u8
阴阳路2我在你左右【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10575_836c9485/index.m3u8
阴阳路【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10576_200aef70/index.m3u8
阴阳路【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220407/2598_856f5c1d/index.m3u8
猛鬼通宵陪住你【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230428/18997_7bef6422/index.m3u8
忌日快乐2【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19291_cd0bcb2c/index.m3u8
忌日快乐【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19290_1ae710fa/index.m3u8
鬼眼刑警【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230412/16445_a7ea274c/index.m3u8
极度深寒【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230406/15682_6b976988/index.m3u8
红鬼仔【粤语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18157_ab6a01e6/index.m3u8
红鬼仔【国语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18155_a3837327/index.m3u8
人皮灯笼1982【国语】(香港恐怖片),https://vip1.lz-cdn7.com/20230316/14969_1867712f/index.m3u8
魔1983(香港恐怖片),https://vip1.lz-cdn7.com/20230316/14969_1867712f/index.m3u8
哭悲（中国台湾恐怖片）,https://vip.lz-cdn3.com/20220630/8500_07ae79c4/index.m3u8
下载即死亡（意大利恐怖片）,https://vip1.lz-cdn10.com/20220630/1971_8f5d577e/index.m3u8
异兽（大陆恐怖片）,https://vip1.lz-cdn10.com/20220630/1976_b4c69812/index.m3u8
僵尸归来3：风吹头弯（大陆恐怖片）,https://vip1.lz-cdn6.com/20220629/17135_6d1306e2/index.m3u8
僵尸归来2：消失的御林军（大陆恐怖片）,https://vip1.lz-cdn6.com/20220629/17134_ea980840/index.m3u8
僵尸归来（大陆恐怖片）,https://vip1.lz-cdn6.com/20220629/17133_7b731acf/index.m3u8
死亡之夜（英国恐怖片）,https://vip1.lz-cdn1.com/20220524/6512_81110c53/index.m3u8
不能犯规的游戏之惊魂幻觉（大陆恐怖片）,https://vip.lzcdn2.com/20220523/7452_2a4ee130/index.m3u8
目露凶光【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220523/7363_32a12d65/index.m3u8
追凶二十年【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6368_2344f2d9/index.m3u8
夜半一点钟【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6353_43a8c495/index.m3u8
七月又十四之信不信由你【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6336_1958e9bd/index.m3u8
假戏真作（大陆恐怖片）,https://vip.lzcdn2.com/20220509/5914_6c33df67/index.m3u8
古窑迷踪（大陆恐怖片）,https://vip.lzcdn2.com/20220509/5905_2a6429ec/index.m3u8
猛鬼夜惊魂（美国恐怖片）,https://vip1.lz-cdn1.com/20220508/4805_367a2377/index.m3u8
惊魂七夜（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5599_586a2fb3/index.m3u8
画室惊魂（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5597_c271889f/index.m3u8
阴阳眼之瞳灵公馆（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5582_2ec9cb72/index.m3u8
诡异酒楼（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5580_f8fd94b9/index.m3u8
诡眼2017（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5576_aa3eedad/index.m3u8
细思极恐（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5558_a973f48a/index.m3u8
午夜整容室（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5553_9d7cfada/index.m3u8
午夜幽灵（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5551_4817f647/index.m3u8
午夜废墟（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8
笔仙咒怨（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8
恶夜飞魔（美国恐怖片）,https://vip.lzcdn2.com/20220504/5453_47ec9a55/index.m3u8
惊悚小说（大陆恐怖片）,https://vip1.lz-cdn1.com/20220504/4461_6b87a668/index.m3u8
墨玉太极（大陆恐怖片）,https://vip1.lz-cdn1.com/20220504/4480_5cf24e75/index.m3u8
腐尸2015（美国恐怖片）,https://vip1.lz-cdn1.com/20220504/4369_90d6717f/index.m3u8
恐怖毕业照2（大陆恐怖片）,https://vip.lzcdn2.com/20220503/5310_614d6087/index.m3u8
荒野加油站（大陆恐怖片）,https://vip.lzcdn2.com/20220503/5295_fd929541/index.m3u8
小丑下地狱（美国恐怖片）,https://vip1.lz-cdn1.com/20220502/4081_6ecdec7e/index.m3u8

轮播🎬斗鱼,#genre#
斗鱼-邵氏影院,http://114.66.2.149:6868/douyu/4246519
斗鱼-邵氏影院,http://129.150.54.232:10001/douyu/4246519
斗鱼-邵氏影院,http://198.23.236.148:35455/douyu/4246519
斗鱼-邵氏影院,http://222.186.39.21:35466/douyu/4246519
斗鱼-邵氏影院,http://8.137.121.66:3306/douyu/4246519
斗鱼-粤语电影,http://114.66.2.149:6868/douyu/1226741
斗鱼-粤语电影,http://114.66.2.149:6868/douyu/6566671
斗鱼-粤语电影,http://129.150.54.232:10001/douyu/1226741
斗鱼-粤语电影,http://129.150.54.232:10001/douyu/6566671
斗鱼-粤语电影,http://198.23.236.148:35455/douyu/1226741
斗鱼-粤语电影,http://198.23.236.148:35455/douyu/6566671
斗鱼-粤语电影,http://222.186.39.21:35466/douyu/1226741
斗鱼-粤语电影,http://222.186.39.21:35466/douyu/6566671
斗鱼-粤语电影,http://8.137.121.66:3306/douyu/1226741
斗鱼-粤语电影,http://8.137.121.66:3306/douyu/6566671
斗鱼-神乐影视,http://114.66.2.149:6868/douyu/85894
斗鱼-神乐影视,http://129.150.54.232:10001/douyu/85894
斗鱼-神乐影视,http://198.23.236.148:35455/douyu/85894
斗鱼-神乐影视,http://222.186.39.21:35466/douyu/85894
斗鱼-神乐影视,http://8.137.121.66:3306/douyu/85894
斗鱼-冰冰影厅,http://114.66.2.149:6868/douyu/74374
斗鱼-冰冰影厅,http://129.150.54.232:10001/douyu/74374
斗鱼-冰冰影厅,http://198.23.236.148:35455/douyu/74374
斗鱼-冰冰影厅,http://222.186.39.21:35466/douyu/74374
斗鱼-冰冰影厅,http://8.137.121.66:3306/douyu/74374
斗鱼-刀刀影院,http://114.66.2.149:6868/douyu/747764
斗鱼-刀刀影院,http://129.150.54.232:10001/douyu/747764
斗鱼-刀刀影院,http://198.23.236.148:35455/douyu/747764
斗鱼-刀刀影院,http://222.186.39.21:35466/douyu/747764
斗鱼-刀刀影院,http://8.137.121.66:3306/douyu/747764
斗鱼-奶虫影院,http://114.66.2.149:6868/douyu/263824
斗鱼-奶虫影院,http://129.150.54.232:10001/douyu/263824
斗鱼-奶虫影院,http://198.23.236.148:35455/douyu/263824
斗鱼-奶虫影院,http://222.186.39.21:35466/douyu/263824
斗鱼-奶虫影院,http://8.137.121.66:3306/douyu/263824
斗鱼-贝爷叁厅,http://114.66.2.149:6868/douyu/36337
斗鱼-贝爷叁厅,http://129.150.54.232:10001/douyu/36337
斗鱼-贝爷叁厅,http://198.23.236.148:35455/douyu/36337
斗鱼-贝爷叁厅,http://222.186.39.21:35466/douyu/36337
斗鱼-贝爷叁厅,http://8.137.121.66:3306/douyu/36337
斗鱼-凌儿影院,http://114.66.2.149:6868/douyu/1377142
斗鱼-凌儿影院,http://129.150.54.232:10001/douyu/1377142
斗鱼-凌儿影院,http://198.23.236.148:35455/douyu/1377142
斗鱼-凌儿影院,http://222.186.39.21:35466/douyu/1377142
斗鱼-凌儿影院,http://8.137.121.66:3306/douyu/1377142
斗鱼-橙記港剧,http://114.66.2.149:6868/douyu/4549169
斗鱼-橙記港剧,http://129.150.54.232:10001/douyu/4549169
斗鱼-橙記港剧,http://198.23.236.148:35455/douyu/4549169
斗鱼-橙記港剧,http://222.186.39.21:35466/douyu/4549169
斗鱼-橙記港剧,http://8.137.121.66:3306/douyu/4549169
斗鱼-怡寶影视,http://114.66.2.149:6868/douyu/434971
斗鱼-怡寶影视,http://129.150.54.232:10001/douyu/434971
斗鱼-怡寶影视,http://198.23.236.148:35455/douyu/434971
斗鱼-怡寶影视,http://222.186.39.21:35466/douyu/434971
斗鱼-怡寶影视,http://8.137.121.66:3306/douyu/434971
斗鱼-可乐影视,http://114.66.2.149:6868/douyu/20415
斗鱼-可乐影视,http://129.150.54.232:10001/douyu/20415
斗鱼-可乐影视,http://198.23.236.148:35455/douyu/20415
斗鱼-可乐影视,http://222.186.39.21:35466/douyu/20415
斗鱼-可乐影视,http://8.137.121.66:3306/douyu/20415
斗鱼-热门港剧,http://114.66.2.149:6868/douyu/5522351
斗鱼-热门港剧,http://129.150.54.232:10001/douyu/5522351
斗鱼-热门港剧,http://198.23.236.148:35455/douyu/5522351
斗鱼-热门港剧,http://222.186.39.21:35466/douyu/5522351
斗鱼-热门港剧,http://8.137.121.66:3306/douyu/5522351
斗鱼-经典剧集,http://114.66.2.149:6868/douyu/6863367
斗鱼-经典剧集,http://129.150.54.232:10001/douyu/6863367
斗鱼-经典剧集,http://198.23.236.148:35455/douyu/6863367
斗鱼-经典剧集,http://222.186.39.21:35466/douyu/6863367
斗鱼-经典剧集,http://8.137.121.66:3306/douyu/6863367
斗鱼-音乐欣赏,http://114.66.2.149:6868/douyu/3186217
斗鱼-音乐欣赏,http://129.150.54.232:10001/douyu/3186217
斗鱼-音乐欣赏,http://198.23.236.148:35455/douyu/3186217
斗鱼-音乐欣赏,http://222.186.39.21:35466/douyu/3186217
斗鱼-音乐欣赏,http://8.137.121.66:3306/douyu/3186217
斗鱼-篮球人物,http://114.66.2.149:6868/douyu/8434598
斗鱼-篮球人物,http://129.150.54.232:10001/douyu/8434598
斗鱼-篮球人物,http://198.23.236.148:35455/douyu/8434598
斗鱼-篮球人物,http://222.186.39.21:35466/douyu/8434598
斗鱼-篮球人物,http://8.137.121.66:3306/douyu/8434598
斗鱼-史君说剧,http://114.66.2.149:6868/douyu/9419771
斗鱼-史君说剧,http://129.150.54.232:10001/douyu/9419771
斗鱼-史君说剧,http://198.23.236.148:35455/douyu/9419771
斗鱼-史君说剧,http://222.186.39.21:35466/douyu/9419771
斗鱼-史君说剧,http://8.137.121.66:3306/douyu/9419771
斗鱼-吃米滴虫,http://114.66.2.149:6868/douyu/315457
斗鱼-吃米滴虫,http://129.150.54.232:10001/douyu/315457
斗鱼-吃米滴虫,http://198.23.236.148:35455/douyu/315457
斗鱼-吃米滴虫,http://222.186.39.21:35466/douyu/315457
斗鱼-吃米滴虫,http://8.137.121.66:3306/douyu/315457
斗鱼-特辑影院,http://114.66.2.149:6868/douyu/3637778
斗鱼-特辑影院,http://129.150.54.232:10001/douyu/3637778
斗鱼-特辑影院,http://198.23.236.148:35455/douyu/3637778
斗鱼-特辑影院,http://222.186.39.21:35466/douyu/3637778
斗鱼-特辑影院,http://8.137.121.66:3306/douyu/3637778
斗鱼-林正英电影2,http://114.66.2.149:6868/douyu/7356023
斗鱼-林正英电影2,http://129.150.54.232:10001/douyu/7356023
斗鱼-林正英电影2,http://198.23.236.148:35455/douyu/7356023
斗鱼-林正英电影2,http://222.186.39.21:35466/douyu/7356023
斗鱼-林正英电影2,http://8.137.121.66:3306/douyu/7356023
斗鱼-连续剧2,http://114.66.2.149:6868/douyu/7623292
斗鱼-连续剧2,http://129.150.54.232:10001/douyu/7623292
斗鱼-连续剧2,http://198.23.236.148:35455/douyu/7623292
斗鱼-连续剧2,http://222.186.39.21:35466/douyu/7623292
斗鱼-连续剧2,http://8.137.121.66:3306/douyu/7623292
斗鱼-动画,http://114.66.2.149:6868/douyu/7528160
斗鱼-动画,http://129.150.54.232:10001/douyu/7528160
斗鱼-动画,http://198.23.236.148:35455/douyu/7528160
斗鱼-动画,http://222.186.39.21:35466/douyu/7528160
斗鱼-动画,http://8.137.121.66:3306/douyu/7528160
斗鱼-电影3,http://114.66.2.149:6868/douyu/431460
斗鱼-电影3,http://129.150.54.232:10001/douyu/431460
斗鱼-电影3,http://198.23.236.148:35455/douyu/431460
斗鱼-电影3,http://222.186.39.21:35466/douyu/431460
斗鱼-电影3,http://8.137.121.66:3306/douyu/431460
斗鱼-连续剧X1,http://114.66.2.149:6868/douyu/4290711
斗鱼-连续剧X1,http://129.150.54.232:10001/douyu/4290711
斗鱼-连续剧X1,http://198.23.236.148:35455/douyu/4290711
斗鱼-连续剧X1,http://222.186.39.21:35466/douyu/4290711
斗鱼-连续剧X1,http://8.137.121.66:3306/douyu/4290711
斗鱼-电影12,http://114.66.2.149:6868/douyu/2793084
斗鱼-电影12,http://129.150.54.232:10001/douyu/2793084
斗鱼-电影12,http://198.23.236.148:35455/douyu/2793084
斗鱼-电影12,http://222.186.39.21:35466/douyu/2793084
斗鱼-电影12,http://8.137.121.66:3306/douyu/2793084
斗鱼-电影13,http://114.66.2.149:6868/douyu/5067952
斗鱼-电影13,http://129.150.54.232:10001/douyu/5067952
斗鱼-电影13,http://198.23.236.148:35455/douyu/5067952
斗鱼-电影13,http://222.186.39.21:35466/douyu/5067952
斗鱼-电影13,http://8.137.121.66:3306/douyu/5067952
斗鱼-电影15,http://114.66.2.149:6868/douyu/5033502
斗鱼-电影15,http://129.150.54.232:10001/douyu/5033502
斗鱼-电影15,http://198.23.236.148:35455/douyu/5033502
斗鱼-电影15,http://222.186.39.21:35466/douyu/5033502
斗鱼-电影15,http://8.137.121.66:3306/douyu/5033502
斗鱼-恐怖故事,http://114.66.2.149:6868/douyu/2337939
斗鱼-恐怖故事,http://129.150.54.232:10001/douyu/2337939
斗鱼-恐怖故事,http://198.23.236.148:35455/douyu/2337939
斗鱼-恐怖故事,http://222.186.39.21:35466/douyu/2337939
斗鱼-恐怖故事,http://8.137.121.66:3306/douyu/2337939
斗鱼-午夜故事,http://114.66.2.149:6868/douyu/8722254
斗鱼-午夜故事,http://129.150.54.232:10001/douyu/8722254
斗鱼-午夜故事,http://198.23.236.148:35455/douyu/8722254
斗鱼-午夜故事,http://222.186.39.21:35466/douyu/8722254
斗鱼-午夜故事,http://8.137.121.66:3306/douyu/8722254
斗鱼-译制国语,http://114.66.2.149:6868/douyu/2436390
斗鱼-译制国语,http://129.150.54.232:10001/douyu/2436390
斗鱼-译制国语,http://198.23.236.148:35455/douyu/2436390
斗鱼-译制国语,http://222.186.39.21:35466/douyu/2436390
斗鱼-译制国语,http://8.137.121.66:3306/douyu/2436390
斗鱼-贝爷求生,http://114.66.2.149:6868/douyu/454867
斗鱼-贝爷求生,http://129.150.54.232:10001/douyu/454867
斗鱼-贝爷求生,http://198.23.236.148:35455/douyu/454867
斗鱼-贝爷求生,http://222.186.39.21:35466/douyu/454867
斗鱼-贝爷求生,http://8.137.121.66:3306/douyu/454867
斗鱼-荒野建造者,http://114.66.2.149:6868/douyu/9611578
斗鱼-荒野建造者,http://129.150.54.232:10001/douyu/9611578
斗鱼-荒野建造者,http://198.23.236.148:35455/douyu/9611578
斗鱼-荒野建造者,http://222.186.39.21:35466/douyu/9611578
斗鱼-荒野建造者,http://8.137.121.66:3306/douyu/9611578
斗鱼-一起看恐怖片,http://114.66.2.149:6868/douyu/9412287
斗鱼-一起看恐怖片,http://129.150.54.232:10001/douyu/9412287
斗鱼-一起看恐怖片,http://198.23.236.148:35455/douyu/9412287
斗鱼-一起看恐怖片,http://222.186.39.21:35466/douyu/9412287
斗鱼-一起看恐怖片,http://8.137.121.66:3306/douyu/9412287
斗鱼-片荒的日子,http://114.66.2.149:6868/douyu/4258555
斗鱼-片荒的日子,http://129.150.54.232:10001/douyu/4258555
斗鱼-片荒的日子,http://198.23.236.148:35455/douyu/4258555
斗鱼-片荒的日子,http://222.186.39.21:35466/douyu/4258555
斗鱼-片荒的日子,http://8.137.121.66:3306/douyu/4258555
斗鱼-大胡子魏,http://114.66.2.149:6868/douyu/8792763
斗鱼-大胡子魏,http://129.150.54.232:10001/douyu/8792763
斗鱼-大胡子魏,http://198.23.236.148:35455/douyu/8792763
斗鱼-大胡子魏,http://222.186.39.21:35466/douyu/8792763
斗鱼-大胡子魏,http://8.137.121.66:3306/douyu/8792763
斗鱼-爆笑解说,http://114.66.2.149:6868/douyu/2660125
斗鱼-爆笑解说,http://114.66.2.149:6868/douyu/8317926
斗鱼-爆笑解说,http://129.150.54.232:10001/douyu/2660125
斗鱼-爆笑解说,http://129.150.54.232:10001/douyu/8317926
斗鱼-爆笑解说,http://198.23.236.148:35455/douyu/2660125
斗鱼-爆笑解说,http://198.23.236.148:35455/douyu/8317926
斗鱼-爆笑解说,http://222.186.39.21:35466/douyu/2660125
斗鱼-爆笑解说,http://222.186.39.21:35466/douyu/8317926
斗鱼-爆笑解说,http://8.137.121.66:3306/douyu/2660125
斗鱼-爆笑解说,http://8.137.121.66:3306/douyu/8317926
斗鱼-悬疑犯罪,http://114.66.2.149:6868/douyu/9171887
斗鱼-悬疑犯罪,http://129.150.54.232:10001/douyu/9171887
斗鱼-悬疑犯罪,http://198.23.236.148:35455/douyu/9171887
斗鱼-悬疑犯罪,http://222.186.39.21:35466/douyu/9171887
斗鱼-悬疑犯罪,http://8.137.121.66:3306/douyu/9171887
斗鱼-动漫直播,http://114.66.2.149:6868/douyu/1487654
斗鱼-动漫直播,http://129.150.54.232:10001/douyu/1487654
斗鱼-动漫直播,http://198.23.236.148:35455/douyu/1487654
斗鱼-动漫直播,http://222.186.39.21:35466/douyu/1487654
斗鱼-动漫直播,http://8.137.121.66:3306/douyu/1487654
斗鱼-欢乐综艺,http://114.66.2.149:6868/douyu/131977
斗鱼-欢乐综艺,http://129.150.54.232:10001/douyu/131977
斗鱼-欢乐综艺,http://198.23.236.148:35455/douyu/131977
斗鱼-欢乐综艺,http://222.186.39.21:35466/douyu/131977
斗鱼-欢乐综艺,http://8.137.121.66:3306/douyu/131977
轮播🎬虎牙,#genre#
●剧集_新三国,http://116.230.254.173:8004/huya/11352944
●剧集_新三国,http://39.108.209.49:2999/huya/11352944
●剧集_新三国,http://47.96.156.159:517/huya/11352944
●剧集_新三国,http://59.153.164.107:6868/huya/11352944
●剧集_新三国,http://61.150.115.189:7777/huya/11352944
●剧集_老三国,http://116.230.254.173:8004/huya/11602081
●剧集_老三国,http://39.108.209.49:2999/huya/11602081
●剧集_老三国,http://47.96.156.159:517/huya/11602081
●剧集_老三国,http://59.153.164.107:6868/huya/11602081
●剧集_老三国,http://61.150.115.189:7777/huya/11602081
●剧集_金庸经典,http://116.230.254.173:8004/huya/11602082
●剧集_金庸经典,http://39.108.209.49:2999/huya/11602082
●剧集_金庸经典,http://47.96.156.159:517/huya/11602082
●剧集_金庸经典,http://59.153.164.107:6868/huya/11602082
●剧集_金庸经典,http://61.150.115.189:7777/huya/11602082
●剧集_阳光生活,http://116.230.254.173:8004/huya/11602085
●剧集_阳光生活,http://39.108.209.49:2999/huya/11602085
●剧集_阳光生活,http://47.96.156.159:517/huya/11602085
●剧集_阳光生活,http://59.153.164.107:6868/huya/11602085
●剧集_阳光生活,http://61.150.115.189:7777/huya/11602085
●电影_港片高清1,http://116.230.254.173:8004/huya/23829543
●电影_港片高清1,http://39.108.209.49:2999/huya/23829543
●电影_港片高清1,http://47.96.156.159:517/huya/23829543
●电影_港片高清1,http://59.153.164.107:6868/huya/23829543
●电影_港片高清1,http://61.150.115.189:7777/huya/23829543
●电影_大片高清,http://116.230.254.173:8004/huya/23864973
●电影_大片高清,http://39.108.209.49:2999/huya/23864973
●电影_大片高清,http://47.96.156.159:517/huya/23864973
●电影_大片高清,http://59.153.164.107:6868/huya/23864973
●电影_大片高清,http://61.150.115.189:7777/huya/23864973
●电影_科幻A,http://116.230.254.173:8004/huya/11602084
●电影_科幻A,http://39.108.209.49:2999/huya/11602084
●电影_科幻A,http://47.96.156.159:517/huya/11602084
●电影_科幻A,http://59.153.164.107:6868/huya/11602084
●电影_科幻A,http://61.150.115.189:7777/huya/11602084
●电影_经典女神,http://116.230.254.173:8004/huya/11352909
●电影_经典女神,http://39.108.209.49:2999/huya/11352909
●电影_经典女神,http://47.96.156.159:517/huya/11352909
●电影_经典女神,http://59.153.164.107:6868/huya/11352909
●电影_经典女神,http://61.150.115.189:7777/huya/11352909
●电影_经典科幻,http://116.230.254.173:8004/huya/11352965
●电影_经典科幻,http://39.108.209.49:2999/huya/11352965
●电影_经典科幻,http://47.96.156.159:517/huya/11352965
●电影_经典科幻,http://59.153.164.107:6868/huya/11352965
●电影_经典科幻,http://61.150.115.189:7777/huya/11352965
●电影_李连杰,http://116.230.254.173:8004/huya/11342390
●电影_李连杰,http://39.108.209.49:2999/huya/11342390
●电影_李连杰,http://47.96.156.159:517/huya/11342390
●电影_李连杰,http://59.153.164.107:6868/huya/11342390
●电影_李连杰,http://61.150.115.189:7777/huya/11342390
●电影_成龙,http://116.230.254.173:8004/huya/11342386
●电影_成龙,http://39.108.209.49:2999/huya/11342386
●电影_成龙,http://47.96.156.159:517/huya/11342386
●电影_成龙,http://59.153.164.107:6868/huya/11342386
●电影_成龙,http://61.150.115.189:7777/huya/11342386
●电影_功夫片,http://116.230.254.173:8004/huya/11352941
●电影_功夫片,http://39.108.209.49:2999/huya/11352941
●电影_功夫片,http://47.96.156.159:517/huya/11352941
●电影_功夫片,http://59.153.164.107:6868/huya/11352941
●电影_功夫片,http://61.150.115.189:7777/huya/11352941
●电影_香港经典1,http://116.230.254.173:8004/huya/11352945
●电影_香港经典1,http://39.108.209.49:2999/huya/11352945
●电影_香港经典1,http://47.96.156.159:517/huya/11352945
●电影_香港经典1,http://59.153.164.107:6868/huya/11352945
●电影_香港经典1,http://61.150.115.189:7777/huya/11352945
●电影_香港经典2,http://116.230.254.173:8004/huya/11342419
●电影_香港经典2,http://39.108.209.49:2999/huya/11342419
●电影_香港经典2,http://47.96.156.159:517/huya/11342419
●电影_香港经典2,http://59.153.164.107:6868/huya/11342419
●电影_香港经典2,http://61.150.115.189:7777/huya/11342419
●电影_香港经典3,http://116.230.254.173:8004/huya/11342423
●电影_香港经典3,http://39.108.209.49:2999/huya/11342423
●电影_香港经典3,http://47.96.156.159:517/huya/11342423
●电影_香港经典3,http://59.153.164.107:6868/huya/11342423
●电影_香港经典3,http://61.150.115.189:7777/huya/11342423
●电影_香港经典4,http://116.230.254.173:8004/huya/11342421
●电影_香港经典4,http://39.108.209.49:2999/huya/11342421
●电影_香港经典4,http://47.96.156.159:517/huya/11342421
●电影_香港经典4,http://59.153.164.107:6868/huya/11342421
●电影_香港经典4,http://61.150.115.189:7777/huya/11342421
●电影_香港经典5,http://116.230.254.173:8004/huya/11601955
●电影_香港经典5,http://39.108.209.49:2999/huya/11601955
●电影_香港经典5,http://47.96.156.159:517/huya/11601955
●电影_香港经典5,http://59.153.164.107:6868/huya/11601955
●电影_香港经典5,http://61.150.115.189:7777/huya/11601955
●电影_香港经典6,http://116.230.254.173:8004/huya/11601960
●电影_香港经典6,http://39.108.209.49:2999/huya/11601960
●电影_香港经典6,http://47.96.156.159:517/huya/11601960
●电影_香港经典6,http://59.153.164.107:6868/huya/11601960
●电影_香港经典6,http://61.150.115.189:7777/huya/11601960
●电影_洪金宝,http://116.230.254.173:8004/huya/11279251
●电影_洪金宝,http://39.108.209.49:2999/huya/11279251
●电影_洪金宝,http://47.96.156.159:517/huya/11279251
●电影_洪金宝,http://59.153.164.107:6868/huya/11279251
●电影_洪金宝,http://61.150.115.189:7777/huya/11279251
●电影_美国大片1,http://116.230.254.173:8004/huya/11601965
●电影_美国大片1,http://39.108.209.49:2999/huya/11601965
●电影_美国大片1,http://47.96.156.159:517/huya/11601965
●电影_美国大片1,http://59.153.164.107:6868/huya/11601965
●电影_美国大片1,http://61.150.115.189:7777/huya/11601965
●电影_美国大片2,http://116.230.254.173:8004/huya/11601981
●电影_美国大片2,http://39.108.209.49:2999/huya/11601981
●电影_美国大片2,http://47.96.156.159:517/huya/11601981
●电影_美国大片2,http://59.153.164.107:6868/huya/11601981
●电影_美国大片2,http://61.150.115.189:7777/huya/11601981
●电影_美国大片3,http://116.230.254.173:8004/huya/11601980
●电影_美国大片3,http://39.108.209.49:2999/huya/11601980
●电影_美国大片3,http://47.96.156.159:517/huya/11601980
●电影_美国大片3,http://59.153.164.107:6868/huya/11601980
●电影_美国大片3,http://61.150.115.189:7777/huya/11601980
●电影_美国大片4,http://116.230.254.173:8004/huya/11279247
●电影_美国大片4,http://39.108.209.49:2999/huya/11279247
●电影_美国大片4,http://47.96.156.159:517/huya/11279247
●电影_美国大片4,http://59.153.164.107:6868/huya/11279247
●电影_美国大片4,http://61.150.115.189:7777/huya/11279247
●电影_美国大片5,http://116.230.254.173:8004/huya/11342385
●电影_美国大片5,http://39.108.209.49:2999/huya/11342385
●电影_美国大片5,http://47.96.156.159:517/huya/11342385
●电影_美国大片5,http://59.153.164.107:6868/huya/11342385
●电影_美国大片5,http://61.150.115.189:7777/huya/11342385
●电影_美国大片6,http://116.230.254.173:8004/huya/11342422
●电影_美国大片6,http://39.108.209.49:2999/huya/11342422
●电影_美国大片6,http://47.96.156.159:517/huya/11342422
●电影_美国大片6,http://59.153.164.107:6868/huya/11342422
●电影_美国大片6,http://61.150.115.189:7777/huya/11342422
●电影_美国大片7,http://116.230.254.173:8004/huya/21059530
●电影_美国大片7,http://39.108.209.49:2999/huya/21059530
●电影_美国大片7,http://47.96.156.159:517/huya/21059530
●电影_美国大片7,http://59.153.164.107:6868/huya/21059530
●电影_美国大片7,http://61.150.115.189:7777/huya/21059530
●电影_美国大片8,http://116.230.254.173:8004/huya/21059556
●电影_美国大片8,http://39.108.209.49:2999/huya/21059556
●电影_美国大片8,http://47.96.156.159:517/huya/21059556
●电影_美国大片8,http://59.153.164.107:6868/huya/21059556
●电影_美国大片8,http://61.150.115.189:7777/huya/21059556
●电影_美国大片9,http://116.230.254.173:8004/huya/21059602
●电影_美国大片9,http://39.108.209.49:2999/huya/21059602
●电影_美国大片9,http://47.96.156.159:517/huya/21059602
●电影_美国大片9,http://59.153.164.107:6868/huya/21059602
●电影_美国大片9,http://61.150.115.189:7777/huya/21059602
●电影_美国大片10,http://116.230.254.173:8004/huya/11352903
●电影_美国大片10,http://39.108.209.49:2999/huya/11352903
●电影_美国大片10,http://47.96.156.159:517/huya/11352903
